"pri_id","pri_cas","pri_name","pri_emissions","pri_correct","pri_score1","pri_score2","pri_score3","pri_score4","pri_score5"
"176","10552-74-6","Nitrothal-isopropyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"334","113136-77-9","Cyclanilide","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"389","123-33-1","Maleic hydrazide","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"482","150-68-5","Monuron","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"606","33693-04-8","Terbumeton","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"626","39807-15-3","Oxadiargyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"673","5234-68-4","Carboxin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"824","72178-02-0","Fomesafen","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"981","87820-88-0","Tralkoxydim","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"1026","95266-40-3","Trinexapac-Ethyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4958","15457-05-3","Fluorodifen","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4948","74738-17-3","Fenpiclonil","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"5117","100646-51-3","Quizalofop-P-ethyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"1","100-02-7","4-nitrophenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"134","100-63-0","phenylhydrazine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"156","102-82-9","tributylamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"283","110-77-0","2-(ethylthio)ethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"307","111-69-3","adiponitrile","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"320","112-05-0","nonanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"356","119-65-3","isoquinoline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"369","121-33-5","vanillin","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"392","123-39-7","N-methylformamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"462","142-62-1","hexanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"479","149-57-5","2-ethylhexanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"538","2216-51-5","L-menthol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"575","2691-41-0","octahydro-1,3,5,7-tetranitro-1,3,5,7-tetrazocine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"592","298-07-7","bis(2-ethylhexyl) hydrogen phosphate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"641","4404-43-7","4,4'-bis[4-[bis(2-hydroxyethyl)amino]-6-anilino-1,3,5-triazin-2-yl]amino]stilbene-2,2'-disulphonic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"57","51-28-5","2,4-dinitrophenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"744","5989-54-8","(S)-p-mentha-1,8-diene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"893","78-27-3","1-ethynylcyclohexanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"920","79-33-4","l-(+)-lactic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1006","91-22-5","quinoline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"112","95-14-7","benzotriazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1071","98-51-1","4-tert-butyltoluene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1088","99-55-8","5-nitro-o-toluidine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3514","68-26-8","retinol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3788","80-10-4","dichloro(diphenyl)silane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3976","89-48-5","menthyl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4051","92-84-2","phenothiazine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4186","98-53-3","4-tert-butylcyclohexanone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1415","105-56-6","ethyl cyanoacetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1449","106-91-2","2,3-epoxypropyl methacrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1490","108-83-8","2,6-dimethylheptan-4-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1589","112-44-7","undecanal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1608","112-85-6","docosanoic acid","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"1661","117-61-3","benzidine-2,2'-disulphonic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1694","119-53-9","benzoin","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1741","122-01-0","4-chlorobenzoyl chloride","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1767","123-28-4","didodecyl 3,3'-thiodipropionate","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"1796","125-12-2","exo-1,7,7-trimethylbicyclo[2.2.1]hept-2-yl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1935","141-27-5","(E)-3,7-dimethylocta-2,6-dienal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1999","147-85-3","L-proline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2796","373-44-4","octamethylenediamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4785","623-40-5","2-Pentanone oxime","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3392","629-82-3","dioctyl ether","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3539","693-36-7","dioctadecyl 3,3'-thiodipropionate","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"4030","923-02-4","N-(hydroxymethyl)methacrylamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4112","947-19-3","hydroxycyclohexyl phenyl ketone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1985","1453-58-3","3-methylpyrazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2132","1738-25-6","3-dimethylaminopropiononitrile","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2235","1955-46-0","methyl 5-nitrohydrogen.isophthalate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2301","2163-00-0","1,6-dichlorohexane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4816","2380-86-1","6-hydroxyindole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1246","2458-08-4","3?,7?-dihydroxy-12-oxo-5?-cholan-24-oic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2437","2550-26-7","4-phenylbutan-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2511","2752-17-2","2,2'-oxydi(ethylamine)","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2763","3622-84-2","N-butylbenzenesulphonamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2822","3845-76-9","N-[3-(dimethylamino)propyl]acrylamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2893","4246-51-9","3,3'-oxybis(ethyleneoxy)bis(propylamine)","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2936","4500-29-2","2,2'-(cyclohexylimino)bisethanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3076","5280-80-8","3,3'-[(2,5-dimethyl-p-phenylene)bis[imino(1-acetyl-2-oxoethylene)azo]]bis[4-chloro-N-(5-chloro-o-tolyl)benzamide]","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"3177","5578-42-7","dichlorocyclohexylmethylsilane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3424","6410-32-8","3-hydroxy-4-[(2-methyl-4-nitrophenyl)azo]-N-(o-tolyl)naphthalene-2-carboxamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3458","6600-31-3","3,9-dicyclohex-3-enyl-2,4,8,10-tetraoxaspiro[5.5]undecane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3541","6938-94-9","diisopropyl adipate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3627","7381-13-7","1,1'-(1,3-Phenylenedicarbonyl)diazepan-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3727","7695-91-2","3,4-dihydro-2,5,7,8-tetramethyl-2-(4,8,12-trimethyltridecyl)-2H-benzopyran-6-yl acetate","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"1417","10563-26-5","N,N'-bis(3-aminopropyl)ethylenediamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1848","13127-18-9","603-467-4","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1929","14073-97-3","L-menthan-3-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2033","15396-00-6","3-(trimethoxysilyl)propyl isocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2079","16111-62-9","bis(2-ethylhexyl) peroxydicarbonate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2158","17928-28-8","1,1,1,3,5,5,5-heptamethyl-3-[(trimethylsilyl)oxy]trisiloxane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2302","21643-42-5","tetradecyl acrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2372","24085-06-1"," 4-ACETOXY-3-(ACETOXYMETHYL)ACETOPHENONE","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2412","25013-15-4","vinyltoluene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2480","26586-02-7","(E)-3-formylbut-2-enyl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2560","29171-20-8","3,7-dimethyloct-6-en-1-yn-3-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2632","31775-20-9","2,2'-[(3,3'-dichloro[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[N-(4-ethoxyphenyl)-3-oxobutyramide]","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2702","34396-03-7","trimethoxy(2,4,4-trimethylpentyl)silane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2768","36483-57-5","2,2-dimethylpropan-1-ol, tribromo derivative","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2857","40306-75-0","3-acetamido-5-amino-4-hydroxybenzenesulphonic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3049","51920-12-8","N-(2,3-dihydro-2-oxo-1H-benzimidazol-5-yl)-3-hydroxy-4-[[2-methoxy-5-methyl-4-[(methylamino)sulphonyl]phenyl]azo]naphthalene-2-carboxamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3156","54914-37-3","1,3,3-trimethyl-N-(2-methylpropylidene)-5-[(2-methylpropylidene)amino]cyclohexanemethylamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3405","63562-34-5","bis(2-hydroxyethyl) (6H-dibenz[c,e][1,2]oxaphosphorin-6-ylmethyl)succinate P-oxide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3487","67151-63-7","1-[bis[3-(dimethylamino)propyl]amino]propan-2-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4370","70445-33-9","3-(2-ethylhexyloxy)propane-1,2-diol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"5023","78850-37-0","methyl (3aR,4R,7aR)-2-methyl-4-(1S,2R,3-triacetoxypropyl)-3a,7a-dihydro-4H-pyrano[3,4-d]oxazole-6-carboxylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3859","84281-74-3","1,3-Benzenediamine, coupled with diazotized m-phenylenediamine, acetates","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4632","87333-22-0","methyl 2-(acetylamino)-3-chloropropionate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4412","92952-81-3","4-[(3-hydroxypropyl)amino]-3-nitrophenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4207","99591-74-9","1,5,2,4-dioxadithiane 2,2,4,4-tetraoxide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4354","106797-53-9","2-hydroxy-4'-hydroxyethoxy-2-methylpropiophenone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1704","120100-77-8","2-Chloro-4-(methylsulfonyl)-3-[(2,2,2-trifluoroethoxy)methyl]benzoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"5029","149850-30-6","methyl N-[3-acetylamino)-4-(2-cyano-4-nitrophenylazo)phenyl]-N-[(1-methoxy)acetyl]glycinate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2105","166524-65-8","2-ethoxy-4,6-difluoropyrimidine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2267","204918-22-9","1-(allyloxy)-2-methyl-1-oxopropan-2-yl 2-chloro-5-isocyanatobenzoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3018","507448-65-9","ethyl (2Z)-4,4,4-trifluoro-3-(methylamino)but-2-enoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1265","4130-08-9","triacetoxyvinylsilane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"51","3930-20-9","Sotalol","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"50","37350-58-6","Metoprolol","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"719","57-13-6","urea","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"754","60-54-8","Tetracyklin","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"89","738-70-5","Trimetoprim","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"970","86386-73-4","Flukonazol","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"88","73334-07-3","iopromide","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"5108","51-52-5","propylthiouracil","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"1816","128-13-2","ursodeoxycholic acid|Ursodeoxicholsyra | Ursodiol |","1_Pharma","TRUE","0.00","0.00","0.00","0.00","0.00"
"145","101-21-3","Chlorpropham","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"352","1194-65-6","dichlobenil","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"487","153719-23-4","Thiamethoxam","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"507","1689-83-4","Ioxynil","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"36","188425-85-6","Boscalid","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"549","23135-22-0","Oxamyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"573","26225-79-6","Ethofumesate","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"701","55512-33-9","Pyridate","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"792","67306-00-7","Fenpropidin","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"825","72490-01-8","Fenoxycarb","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"918","79277-27-3","Thifensulfuron-methyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"949","83055-99-6","Bensulfuron-methyl","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"5149","5902-51-2","Terbacil","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4865","18181-80-1","Bromopropylate","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"5116","76578-12-6","Quizalofop","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"4906","110488-70-5","Dimethomorph","2_Pest","TRUE","0.00","0.00","0.00","0.00","0.00"
"135","100-64-1","cyclohexanone oxime","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"172","104-90-5","5-ethyl-2-methylpyridine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"244","108-69-0","3,5-xylidine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"291","110-93-0","6-methylhept-5-en-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"308","111-70-6","heptan-1-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"357","119-80-2","2,2'-dithiodi(benzoic acid)","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"372","121-57-3","sulphanilic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"393","123-42-2","4-hydroxy-4-methylpentan-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"445","138-59-0","(3R,4S,5R)-3,4,5-trihydroxycyclohex-1-enecarboxylic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"645","470-82-6","cineole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"706","5567-15-7","2,2'-[(3,3'-dichloro[1,1'-biphenyl]-4,4'-diyl)bis(azo)]bis[N-(4-chloro-2,5-dimethoxyphenyl)-3-oxobutyramide]","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"71","60-00-4","edetic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"883","77-71-4","5,5-dimethylhydantoin","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"894","78-40-0","triethyl phosphate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"926","79-77-6","(E)-4-(2,6,6-trimethyl-1-cyclohexen-1-yl)-3-buten-2-one","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"950","83066-88-0","(2R)-2-[4-[[5-(trifluoromethyl)-2-pyridinyl]oxy]phenoxy]propanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"968","85-68-7","benzyl butyl phthalate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"986","88-73-3","1-chloro-2-nitrobenzene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"998","90-02-8","salicylaldehyde","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"113","95-16-9","benzothiazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1057","97-53-0","eugenol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1072","98-52-2","4-tert-butylcyclohexanol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1089","99607-70-2","Heptan-2-yl [(5-chloroquinolin-8-yl)oxy]acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"85","70-55-3","toluene-4-sulphonamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3755","78-69-3","3,7-dimethyloctan-3-ol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3897","85-73-4","phthalylsulfathiazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3990","90-05-1","guaiacol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4063","93-17-4","3,4-dimethoxyphenylacetonitrile","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4158","96-97-9","5-nitrosalicylic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4188","98-59-9","tosyl chloride","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4222","99-93-4","4'-hydroxyacetophenone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1325","101-68-8","4,4'-methylenediphenyl diisocyanate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1352","102-76-1","triacetin","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1382","103-95-7","3-p-cumenyl-2-methylpropionaldehyde","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1465","107-56-2","O,O-diisopropyl hydrogen dithiophosphate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1540","111-18-2","N,N,N',N'-tetramethylhexamethylenediamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1577","112-15-2","2-(2-ethoxyethoxy)ethyl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1590","112-45-8","undec-10-enal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1609","112-88-9","octadec-1-ene","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"1670","118-45-6","4-chlorophthalic anhydride","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"13","120-40-1","N,N-bis(2-hydroxyethyl)dodecanamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1773","123-68-2","allyl hexanoate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1812","127-47-9","retinyl acetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2006","149-74-6","dichloro(methyl)(phenyl)silane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2948","461-58-5","cyanoguanidine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3134","542-05-2","3-oxoglutaric acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3328","611-70-1","isobutyrophenone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3368","624-03-3","ethane-1,2-diyl palmitate","3_REACH","FALSE","0.00","0.00","0.00","0.00","0.00"
"3438","645-62-5","2-ethylhex-2-enal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3540","693-57-2","12-aminododecanoic acid","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4038","925-21-3","butyl hydrogen maleate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4170","976-71-6","canrenone","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1555","1117-31-3","1,3-butylene diacetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1990","1459-93-4","dimethyl isophthalate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2135","1739-84-0","1,2-dimethylimidazole","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4357","2163-42-0","2-methyl-1,3-propanediol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2361","2385-77-5","(R)-3,7-dimethyloct-6-enal","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1247","2478-10-6","4-hydroxybutyl acrylate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2443","2568-90-3","1,1'-[methylenebis(oxy)]dibutane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2517","2778-42-9","1,3-bis(1-isocyanato-1-methylethyl)benzene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2590","3030-47-5","bis(2-dimethylaminoethyl)(methyl)amine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2614","3089-16-5","4,11-dichloro-5,12-dihydroquino[2,3-b]acridine-7,14-dione","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2671","3296-90-0","2,2-bis(bromomethyl)propane-1,3-diol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2766","3634-83-1","1,3-bis(isocyanatomethyl)benzene","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2823","3851-87-4","bis(3,5,5-trimethylhexanoyl) peroxide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2896","4253-34-3","methylsilanetriyl triacetate","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"2938","4511-42-6","(3S-cis)-3,6-dimethyl-1,4-dioxane-2,5-dione","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3000","5026-74-4","p-(2,3-epoxypropoxy)-N,N-bis(2,3-epoxypropyl)aniline","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3087","5308-25-8","1-ethylpiperazine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3178","5580-57-4","3,3'-[(2-chloro-5-methyl-p-phenylene)bis[imino(1-acetyl-2-oxoethylene)azo]]bis[4-chloro-N-(3-chloro-o-tolyl)benzamide]","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"4276","6291-95-8","1,3,5-tris(2-methyl-2-propenyl)-1,3,5-triazine-2,4,6-(1H,3H,5H)-trione","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3425","6410-41-9","N-(5-chloro-2,4-dimethoxyphenyl)-4-[[5-[(diethylamino)sulphonyl]-2-methoxyphenyl]azo]-3-hydroxynaphthalene-2-carboxamide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3462","6610-29-3","4-methylthiosemicarbazide","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3629","7396-58-9","N-methyldidecylamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"3741","7787-93-1","dichloro(3-chloropropyl)methylsilane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1418","10563-29-8","N'-(3-aminopropyl)-N,N-dimethylpropane-1,3-diamine","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1851","13170-23-5","diacetoxydi-tert-butoxysilane","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
"1930","14078-41-2","3,3'-di-tert-butyl-5,5'-dimethoxybiphenyl-2,2'-diol","3_REACH","TRUE","0.00","0.00","0.00","0.00","0.00"
