list_id,list_title,list_file,list_name,list_date,list_analysis_from,list_analysis_to,list_analysis_number,list_source_from,list_source_to,list_source_number,list_method_from,list_method_to,list_method_number,list_type,list_note,matrice_dct,list_deleted,list_common,list_protected,list_hash,list_organisation,list_email,list_author,list_data_accessibility,list_doi,list_description,list_project_id
43,SW Bassin Adour Garonne 2011 15032015,AEAG 2011 for NORMAN.xlsx,DCT_SW_Bassin Adour Garonne 2011_15032015,2015-02-15,4126094,4238622,112529,4126094,4194311,68218,4126094,4126196,103,,,,0,0,0,f790459a9aed79cfdab28d4a31bbb204,Bassin Adour Garonne,fabrizio.botta@ineris.fr,"",,,,
44,SW Bassin Adour Garonne 2012 15032015,AEAG 2012 for NORMAN.xlsx,DCT_SW_Bassin Adour Garonne 2012_15032015,2015-02-15,4238623,4376979,138357,4238623,4376979,138357,4238623,4238672,50,,,,0,0,0,a0597cd038e847737f7212bea34ca7c2,Bassin Adour Garonne,fabrizio.botta@ineris.fr,"",,,,
45,SW Bassin Artois Picardie 2009 15032015,AEAP_2009.xlsx,DCT_SW_Bassin Artois Picardie 2009_15032015,2015-03-15,4550339,4563331,12993,4550339,4550339,1,4550339,4550355,17,,,,0,0,0,2783c81edb42779213cbf04008093a3e,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,fabrizio.botta@ineris.fr,"",,,,
46,SW Bassin Artois Picardie 2010 15032015,AEAP_2010.xlsx,DCT_SW_Bassin Artois Picardie 2010_15032015,2015-03-15,4563332,4580134,16803,4563332,4563332,1,4563332,4563351,20,,,,0,0,0,42301851229167fe4032e832b35faf66,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,fabrizio.botta@ineris.fr,"",,10.60954/empodat.953t-dk42,,
47,SW Bassin Artois Picardie 2011 15032015,AEAP_2011.xlsx,DCT_SW_Bassin Artois Picardie 2011_15032015,2015-03-15,4580135,4629598,49464,4580135,4580135,1,4580135,4580247,113,,,,0,0,0,872f9c841bff0e0716bc1bf27b63c7bf,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,fabrizio.botta@ineris.fr,"",,,,
48,SW Bassin Artois Picardie 2012 15032015,AEAP_2012.xlsx,DCT_SW_Bassin Artois Picardie 2012_15032015,2015-03-15,4629599,4645033,15435,4629599,4629599,1,4629599,4629620,22,,,,0,0,0,b4bc1d3117fffee210d88b37ed092245,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,fabrizio.botta@ineris.fr,"",,,,
49,SW Bassin Artois Picardie 2013 15032015,AEAP_2013.xlsx,DCT_SW_Bassin Artois Picardie 2013_15032015,2015-03-15,4645034,4661965,16932,4645034,4645034,1,4645034,4645050,17,,,,0,0,0,72c0747bfdd5b3fbfedb59d00c79ffa9,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,fabrizio.botta@ineris.fr,"",,,,
50,SW LFU 15032015,DCT WATER_individual data_v April2013_BayLfU_25-02-2015.xlsx,DCT_SW_LFU_15032015,2015-03-15,4661966,4671465,9500,4661966,4661993,28,4661966,4661991,26,,,,0,0,0,761e00b63e3416df02169827d2506333,Bavarian Environment Agency,"","",,,,
51,SW LfULG 2013 02062015,sax_monitoring_2013.csv,DCT_SW_LfULG_2013_02062015,2015-06-02,4671466,4910575,239110,4671466,4671466,1,4671466,4671524,59,,,,0,0,0,292b9cb7a82a55a8d7354af1a5d061f4,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
52,SW LfULG 2012 02062015,sax_monitoring_2012.csv,DCT_SW_LfULG_2012_02062015,2015-06-02,4910576,5119984,209409,4910576,4910576,1,4910576,4910633,58,,,,0,0,0,e8670c41206b64fb8d29e452edaa78da,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
53,SW NormanFrame 2012 WRI SK 29032015,SK monitoring data_NORMAN 2012_for_frame_OK.xlsx,DCT_SW_NormanFrame 2012_WRI SK_29032015,2015-03-29,5275844,5334902,59059,5275844,5275844,1,5275844,5275913,70,,,,0,0,0,312e13c13af43aa72afaf31ddf1c2cd9,"Water Research Institute (WRI), SK",logistika@vuvh.sk,"",,,,
54,SW NormanFrame 2011 WRI SK 29032015,SK monitoring data_NORMAN 2011_for_frame_OK.xlsx,DCT_SW_NormanFrame 2011_WRI SK_29032015,2015-03-29,5334903,5379014,44112,5334903,5334903,1,5334903,5335005,103,,,,0,0,0,0dae402b15866cbe2b69b07b69616c9c,"Water Research Institute (WRI), SK",logistika@vuvh.sk,"",,,,
55,SW NormanFrame 2010 WRI SK 29032015,SK monitoring data_NORMAN 2010_for_frame_OK.xlsx,DCT_SW_NormanFrame 2010_WRI SK_29032015,2015-03-29,5379015,5386106,7092,5379015,5379015,1,5379015,5379087,73,,,,0,0,0,a45926776bb13886b09ec54579dd9710,"Water Research Institute (WRI), SK",logistika@vuvh.sk,"",,,,
56,SW NormanFrame 2013 WRI SK 29032015,SK monitoring data_NORMAN 2013_for_frame_OK.xlsx,DCT_SW_NormanFrame 2013_WRI SK_29032015,2015-03-29,5386107,5399945,13839,5386107,5386107,1,5386107,5386203,97,,,,0,0,0,f1fd48c9a217b914fa914d683efad832,"Water Research Institute (WRI), SK",logistika@vuvh.sk,"",,,,
57,SW LfULG 2010 02062015,sax_monitoring_2010.csv,DCT_SW_LfULG_2010_02062015,2015-06-02,5399946,5581309,181364,5399946,5399946,1,5399946,5400009,64,,,,0,0,0,66c59f1263a94f02b00bae5271c8f365,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
58,SW LfULG 2009 02062015,sax_monitoring_2009.csv,DCT_SW_LfULG_2009_02062015,2015-06-02,5581310,5742845,161536,5581310,5581310,1,5581310,5581364,55,,,,0,0,0,a66ee8d915893bb449f68ed71f536fbf,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
59,SW LfULG 2008 02062015,sax_monitoring_2008.csv,DCT_SW_LfULG_2008_02062015,2015-06-02,5742846,5900084,157239,5742846,5742846,1,5742846,5742908,63,,,,0,0,0,9cfb5b2f5f478d7b8a7d0dc576085d27,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
60,SW LfULG 2007 02062015,sax_monitoring_2007.csv,DCT_SW_LfULG_2007_02062015,2015-06-02,5900085,6032176,132092,5900085,5900085,1,5900085,5900151,67,,,,0,0,0,c46a07aa62e0946df74d319f46dafc4f,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
61,SW LfULG 2006 02062015,sax_monitoring_2006.csv,DCT_SW_LfULG_2006_02062015,2015-06-02,6032177,6157547,125371,6032177,6032177,1,6032177,6032249,73,,,,0,0,0,b4466fb48a0a41fbc88ed909dcd4dec9,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
62,SW LfULG 2005 02062015,sax_monitoring_2005.csv,DCT_SW_LfULG_2005_02062015,2015-06-02,6157548,6213597,56050,6157548,6157548,1,6157548,6157609,62,,,,0,0,0,1c0c42ea08735c21dba64073199e0876,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
63,SW LfULG 2004 02062015,sax_monitoring_2004.csv,DCT_SW_LfULG_2004_02062015,2015-06-02,6213598,6282272,68675,6213598,6213598,1,6213598,6213673,76,,,,0,0,0,562432a9400c4759b8a015f995120bec,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
64,SW LfULG 2003 02062015,sax_monitoring_2003.csv,DCT_SW_LfULG_2003_02062015,2015-06-02,6282273,6334135,51863,6282273,6282273,1,6282273,6282320,48,,,,0,0,0,c8b157fade94bce4e8976db5c0227104,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
65,SW LfULG 2002 02062015,sax_monitoring_2002.csv,DCT_SW_LfULG_2002_02062015,2015-06-02,6334136,6394452,60317,6334136,6334136,1,6334136,6334179,44,,,,0,0,0,fa75d06b56335c250b6e76f7a307b072,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
66,SW LfULG 2001 02062015,sax_monitoring_2001.csv,DCT_SW_LfULG_2001_02062015,2015-06-02,6394453,6435482,41030,6394453,6394453,1,6394453,6394491,39,,,,0,0,0,da4389d620936d069479c2ff211671e3,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
67,SW LfULG 2000 02062015,sax_monitoring_2000.csv,DCT_SW_LfULG_2000_02062015,2015-06-02,6435483,6550703,115221,6435483,6435483,1,6435483,6435541,59,,,,0,0,0,f5908449b92d574cfa176990cdc5e23e,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
68,SW LfULG 1999 02062015,sax_monitoring_1999.csv,DCT_SW_LfULG_1999_02062015,2015-06-02,6550704,6571070,20367,6550704,6550704,1,6550704,6550733,30,,,,0,0,0,75616e0a8fa5540f7835c6ded23976a9,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
69,SW LfULG 1998 02062015,sax_monitoring_1998.csv,DCT_SW_LfULG_1998_02062015,2015-06-02,6571071,6574587,3517,6571071,6571071,1,6571071,6571118,48,,,,0,0,0,f047b10b86abd3a1add78439ee2a2e82,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
70,SW LfULG 2011 02062015,sax_monitoring_2011.csv,DCT_SW_LfULG_2011_02062015,2015-06-02,6574588,6756589,182002,6574588,6574588,1,6574588,6574650,63,,,,0,0,0,91ebf91fb8bf8d5de9abb9aa5ddc44f7,"Sächsisches Landesamt für Umwelt, Landwirtschaft und Geologie",Peter.VonderOhe@uba.de,"",,,,
71,IVL National Screening data 2013 NORMAN March2015,IVL National Screening data 2013_NORMAN March2015.xlsx,IVL National Screening data 2013_NORMAN March2015,2015-07-27,6756590,6764207,7618,6756590,6756597,8,6756590,6756597,8,,,,0,0,0,ae2adc12fcdff3c568017d73bf07e775,"IVL Swedish Environmental Research Institute Ltd. (IVL), SE",katarina.hansson@ivl.se,"",,,,
72,SW NormanFrame 2009 Aermc 19072016 1,1_Frame_Aermc_2009_NORMAN_IN.xlsx,DCT_SW_NormanFrame 2009_Aermc_19072016_1,2016-07-19,6764208,6877033,112826,6764208,6764208,1,6764208,6764220,13,,,,0,0,0,709076f13c3848e54b1238c10992df35,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
73,SW NormanFrame 2010 Aermc 25082015 1,1_Frame_Aermc_2010.xlsx,DCT_SW_NormanFrame 2010_Aermc_25082015_1,2015-08-25,6883353,7082658,199306,6883353,6883353,1,6883353,6883388,36,,,,0,0,0,3bf67987a043cc9e26b229629c15c236,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
74,SW NormanFrame 2011 Aermc 25082015 1,1_Frame_Aermc_2011.xlsx,DCT_SW_NormanFrame 2011_Aermc_25082015_1,2015-08-25,7082659,7235529,152871,7082659,7082659,1,7082659,7082730,72,,,,0,0,0,d31f124ee9e9cb9d31f12f80df87ca36,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
75,SW NormanFrame 2012 Aermc 19072016 1,1_Frame_Aermc_2012_NORMAN_IN.xlsx,DCT_SW_NormanFrame 2012_Aermc_19072016_1,2016-07-19,7235530,7411502,175973,7235530,7235530,1,7235530,7235594,65,,,,0,0,0,b764efffc19baec93ef9234eb6c156f8,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
76,SW NormanFrame 2013 Aermc 26082015 1,1_Frame_Aermc_2013.xlsx,DCT_SW_NormanFrame 2013_Aermc_26082015_1,2015-08-26,7418936,7581737,162802,7418936,7418936,1,7418936,7418986,51,,,,0,0,0,794c1d2e9f4a14e7ca6432b77c065e56,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
77,SEDIMENT NormanFrame 2012 Aermc 26082015 1,1_Frame_Aermc_2012.xlsx,DCT_SEDIMENT_NormanFrame 2012_Aermc_26082015_1,2015-08-26,7581738,7582991,1254,7581738,7581738,1,7581738,7581747,10,,,,0,0,0,2cce81e4833d41ed6cfaf370b39a41b5,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
78,SEDIMENT NormanFrame 2013 Aermc 26082015 1,1_Frame_Aermc_2013.xlsx,DCT_SEDIMENT_NormanFrame 2013_Aermc_26082015_1,2015-08-26,7582992,7583466,475,7582992,7582992,1,7582992,7583008,17,,,,0,0,0,cad7469cf4719863aa245c2b20501bc5,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
79,SPM NormanFrame 2012 Aermc 27082015 1,1_Frame_Aermc_2012.xlsx,DCT_SPM_NormanFrame 2012_Aermc_27082015_1,2015-08-27,7583467,7583711,245,7583467,7583467,1,7583467,7583476,10,,,,0,0,0,f8eaf050a38693c6f671b6e946967d1e,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
80,SPM NormanFrame 2013 Aermc 27082015 1,1_Frame_Aermc_2013.xlsx,DCT_SPM_NormanFrame 2013_Aermc_27082015_1,2015-08-27,7583712,7583726,15,7583712,7583712,1,7583712,7583717,6,,,,0,0,0,a76972895a8f08aac5743f583734bdb3,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
81,SW LFU 27082015,DCT Water_individual data 2_vApril2015_BayLFU.xlsx,DCT_SW_LFU_27082015,2015-08-27,7583727,7589020,5278,7583727,7583728,2,7583727,7583735,9,,,,0,0,0,5228533c47ae5cafe8ac83a75e85313f,Bavarian Environment Agency,Manfred.Sengl@lfu.bayern.de,"",,,,
82,SW NormanFrame 2014 Aermc 28082015 1,1_Frame_Aermc_2014_NORMAN.xlsx,DCT_SW_NormanFrame 2014_Aermc_28082015_1,2015-08-28,7589021,7688158,99138,7589021,7589021,1,7589021,7589052,32,,,,0,0,0,de9d71d3eba6db5e35970da5bae0f1d9,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
83,SW NormanFrame 2009 Aermc 19072016 2,2_Frame_Aermc_2009_NORMAN_IN.xlsx,DCT_SW_NormanFrame 2009_Aermc_19072016_2,2016-07-19,7688159,7767956,79566,7688159,7688159,1,7688159,7688179,21,,,,0,0,0,be82966c7acadebe17f65d6e4d6f3454,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
84,SW NormanFrame 2010 Aermc 19072016 2,2_Frame_Aermc_2010_NORMAN_IN_OK.xlsx,DCT_SW_NormanFrame 2010_Aermc_19072016_2,2016-07-19,7769706,7908942,139217,7769706,7769706,1,7769706,7769738,32,,,,0,0,0,c311e9ba562c159c26401453e9ae9717,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
85,SW NormanFrame 2012 Aermc 28082015 2,2_Frame_Aermc_2011_NORMAN.xlsx,DCT_SW_NormanFrame 2012_Aermc_28082015_2,2015-08-28,7910015,8044110,134096,7910015,7910015,1,7910015,7910091,77,,,,0,0,0,d30b1345e049d616506c6b73dc01ab64,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
86,SW NormanFrame 2012 Aermc 19072016 2,2_Frame_Aermc_2012_NORMAN_IN.xlsx,DCT_SW_NormanFrame 2012_Aermc_19072016_2,2016-07-19,8044111,8178880,134770,8044111,8044111,1,8044111,8044154,44,,,,0,0,0,43f0347979c19c86b8a47641ae052f8b,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
87,SW NormanFrame 2013 Aermc 28082015 2,2_Frame_Aermc_2013_NORMAN.xlsx,DCT_SW_NormanFrame 2013_Aermc_28082015_2,2015-08-28,8178881,8277601,98721,8178881,8178881,1,8178881,8178925,45,,,,0,0,0,e11811e67d5cfa8729b7bc797a8b1eea,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
88,SW NormanFrame 2014 Aermc 29082015 2,2_Frame_Aermc_2014_NORMAN.xlsx,DCT_SW_NormanFrame 2014_Aermc_29082015_2,2015-08-29,8277602,8443736,166135,8277602,8277602,1,8277602,8277630,29,,,,0,0,0,7a14e2a06ec4775fedf69b9acbf61fe9,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
89,SW NormanFrame 2010 Aermc 19072016 3,3_Frame_Aermc_2010_NORMAN_IN_OK.xlsx,DCT_SW_NormanFrame 2010_Aermc_19072016_3,2016-07-19,8443737,8579694,135958,8443737,8443737,1,8443737,8443810,74,,,,0,0,0,8bf585fc95c1553ba9bbce0a32bd7925,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
90,SW NormanFrame 2011 Aermc 19072016 3,3_Frame_Aermc_2011_NORMAN_IN.xlsx,DCT_SW_NormanFrame 2011_Aermc_19072016_3,2016-07-19,8581412,8708419,127007,8581412,8581412,1,8581412,8581487,76,,,,0,0,0,adce8f0f4fea317d6e621dae364087c3,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
91,SW NormanFrame 2012 Aermc 29082015 3,3_Frame_Aermc_2012_NORMAN.xlsx,DCT_SW_NormanFrame 2012_Aermc_29082015_3,2015-08-29,8708420,8737788,29369,8708420,8708420,1,8708420,8708451,32,,,,0,0,0,0f39bf0b528af67a3d150383abd6d790,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
92,SW NormanFrame 2013 Aermc 29082015 3,3_Frame_Aermc_2013_NORMAN.xlsx,DCT_SW_NormanFrame 2013_Aermc_29082015_3,2015-08-29,8737789,8763894,26106,8737789,8737789,1,8737789,8737802,14,,,,0,0,0,da240a8d269e522034df56087e9d7c62,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
93,SW NormanFrame 2011 Aermc 29082015 4,4_Frame_Aermc_2011_NORMAN.xlsx,DCT_SW_NormanFrame 2011_Aermc_29082015_4,2015-08-29,8763895,8883374,119480,8763895,8763895,1,8763895,8764034,140,,,,0,0,0,214f470492b395132c63deabc730df59,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
94,SW NormanFrame 2013 Aermc 19072016 4,4_Frame_Aermc_2013_NORMAN_IN.xlsx,DCT_SW_NormanFrame 2013_Aermc_19072016_4,2016-07-19,8883375,8908182,24808,8883375,8883375,1,8883375,8883398,24,,,,0,0,0,253f1c22426ffd8548e2d05e18dcf445,AGENCE DE L'EAU Rhône-Méditerranée et de Corse,Fabrizio.BOTTA@ineris.fr,"",,,,
95,SW NormanFrame 2013 AELB 22082016 rev2/4,4-Norman_Water_Frame_AELB_2013_rev.xlsx,DCT_SW_NormanFrame 2013_AELB_22082016_rev2/4,2016-08-22,8908183,8997096,88914,8908183,8908183,1,8908183,8908199,17,,,,0,0,0,858576e5d3a5fd1015c107b39fb6610b,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
96,SPM NormanFrame 2013 AELB 05092015 4,4-Norman_SPM_AELB_2013.xlsx,DCT_SPM_NormanFrame 2013_AELB_05092015_4,2015-09-05,8997371,9000315,2945,8997371,8997371,1,8997371,8997375,5,,,,0,0,0,3f46d6f9239561a5d509eb9b47c82cb8,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
97,SEDIMENT NormanFrame 2013 AELB 06092015 1,1-Norman_Sediment_AELB_2013.xlsx,DCT_SEDIMENT_NormanFrame 2013_AELB_06092015_1,2015-09-06,9000316,9000432,117,9000316,9000316,1,9000316,9000320,5,,,,0,0,0,fc6a565b87d1241b2287db7701e15c37,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
98,SPM NormanFrame 2013 AELB 06092015 3,3-Norman_SPM_AELB_2013.xlsx,DCT_SPM_NormanFrame 2013_AELB_06092015_3,2015-09-06,9000433,9001610,1178,9000433,9000433,1,9000433,9000437,5,,,,0,0,0,7bf58d6edf57735930db65e696e08ac9,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
99,SEDIMENT NormanFrame 2012 AELB 06092015 1,1-Norman_Sediment_AELB_2012.xlsx,DCT_SEDIMENT_NormanFrame 2012_AELB_06092015_1,2015-09-06,9001611,9001727,117,9001611,9001611,1,9001611,9001615,5,,,,0,0,0,d657c6cf782cc43fd339a98c6b7fe118,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
100,SPM NormanFrame 2012 AELB 06092015 3,3-Norman_SPM_Frame_AELB_2012.xlsx,DCT_SPM_NormanFrame 2012_AELB_06092015_3,2015-09-06,9001728,9004653,2926,9001728,9001728,1,9001728,9001730,3,,,,0,0,0,ff2934b11fce240a8c281f10fa14aea3,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
101,SPM NormanFrame 2012 AELB 07092015 4,4-Norman_SPM_Frame_AELB_2012.xlsx,DCT_SPM_NormanFrame 2012_AELB_07092015_4,2015-09-07,9004654,9007116,2463,9004654,9004654,1,9004654,9004664,11,,,,0,0,0,fbb8571314310386fd9de86a3e056a82,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
102,SEDIMENT NormanFrame 2009 AELB 07092015 1,1-Norman_Sediment_Frame_AELB_2009.xlsx,DCT_SEDIMENT_NormanFrame 2009_AELB_07092015_1,2015-09-07,9007117,9007519,403,9007117,9007117,1,9007117,9007121,5,,,,0,0,0,9c90cc4086a5de9f56eb19d71befe937,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
103,SEDIMENT NormanFrame 2009 AELB 07092015 2,2-Norman_Sediment_Frame_AELB_2009.xlsx,DCT_SEDIMENT_NormanFrame 2009_AELB_07092015_2,2015-09-07,9007520,9009130,1611,9007520,9007520,1,9007520,9007559,40,,,,0,0,0,0194355bbe5493ea17655065f74fd0d4,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
104,SEDIMENT NormanFrame 2009 AELB 07092015 3,3-Norman_Sediment_Frame_AELB_2009.xlsx,DCT_SEDIMENT_NormanFrame 2009_AELB_07092015_3,2015-09-07,9009131,9010813,1683,9009131,9009131,1,9009131,9009133,3,,,,0,0,0,1c0a44ff3e63e44c214910fa214f5f16,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
105,SEDIMENT NormanFrame 2009 AELB 07092015 4,4-Norman_Sediment_Frame_AELB_2009.xlsx,DCT_SEDIMENT_NormanFrame 2009_AELB_07092015_4,2015-09-07,9010814,9011901,1088,9010814,9010814,1,9010814,9010849,36,,,,0,0,0,954ebcc4d4ed09916e585db5e98104c3,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
106,SEDIMENT NormanFrame 2009 AELB 07092015 5,5-Norman_Sediment_Frame_AELB_2009.xlsx,DCT_SEDIMENT_NormanFrame 2009_AELB_07092015_5,2015-09-07,9011902,9012968,1067,9011902,9011902,1,9011902,9011942,41,,,,0,0,0,19adf205f22169cbbad6092704641ab4,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
107,SEDIMENT NormanFrame 2010 AELB 07092015 1,1-Norman_Sediment_Frame_AELB_2010.xlsx,DCT_SEDIMENT_NormanFrame 2010_AELB_07092015_1,2015-09-07,9012969,9013334,366,9012969,9012969,1,9012969,9012991,23,,,,0,0,0,dbf52d7c6357e8958aaef86a558502bf,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
108,SEDIMENT NormanFrame 2010 AELB 08092015 2,2-Norman_Sediment_Frame_AELB_2010.xlsx,DCT_SEDIMENT_NormanFrame 2010_AELB_08092015_2,2015-09-08,9013335,9013611,277,9013335,9013335,1,9013335,9013367,33,,,,0,0,0,a6c906580b5642f79d3d39f0104f71f4,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
109,SEDIMENT NormanFrame 2010 AELB 08092015 5,5-Norman_Sediment_Frame_AELB_2010.xlsx,DCT_SEDIMENT_NormanFrame 2010_AELB_08092015_5,2015-09-08,9013612,9013661,50,9013612,9013612,1,9013612,9013621,10,,,,0,0,0,ca98b61586c19f0920b47540bfb37f88,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
110,SPM NormanFrame 2009 AELB 08092015 5,5-Norman_SPM_Frame_AELB_2009.xlsx,DCT_SPM_NormanFrame 2009_AELB_08092015_5,2015-09-08,9013662,9015236,1575,9013662,9013662,1,9013662,9013706,45,,,,0,0,0,8ef53790576dcc3735bcc9b96825aa2b,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
111,SPM NormanFrame 2010 AELB 08092015 3,3-Norman_Sediment_Frame_AELB_2010_rev.xlsx,DCT_SPM_NormanFrame 2010_AELB_08092015_3,2015-09-08,9015237,9015313,77,9015237,9015237,1,9015237,9015248,12,,revised: sediment >> SPM,,0,0,0,a960d21ffa5d0b77e36ec0f69bb16c4c,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
112,SPM NormanFrame 2010 AELB 08092015 4,4-Norman_SPM_Frame_AELB_2010.xlsx,DCT_SPM_NormanFrame 2010_AELB_08092015_4,2015-09-08,9015314,9018105,2792,9015314,9015314,1,9015314,9015334,21,,,,0,0,0,5c351dbfbf653670336fd4659dc220d7,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
113,SPM NormanFrame 2010 AELB 08092015 5,5-Norman_SPM_Frame_AELB_2010.xlsx,DCT_SPM_NormanFrame 2010_AELB_08092015_5,2015-09-08,9018106,9019041,936,9018106,9018106,1,9018106,9018139,34,,,,0,0,0,6e246015157d09d09ffaec4b346e2b71,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
114,SW NormanFrame 2009 AELB 22082016 rev2/1,1-Norman_Water_Frame_AELB_2009_rev2.xlsx,DCT_SW_NormanFrame 2009_AELB_22082016_rev2/1,2016-08-22,9019042,9082206,63165,9019042,9019042,1,9019042,9019101,60,,,,0,0,0,a846874ded7ff0a844a31253e39175b4,AGENCE DE L'EAU LOIRE-BRETAGNE,Fabrizio.BOTTA@ineris.fr,"",,,,
