id,sus_id,country_id,country_other,station_name,short_sample_code,sample_code,provider_code,national_code,code_ec_wise,code_ec_other,code_other,specific_locations,longitude_decimal,latitude_decimal,dpc_id,altitude,dpr_id,dpr_other,ds_passive_sampling_stretch,ds_stretch_start_and_end,ds_longitude_start_point_decimal,ds_latitude_start_point_decimal,ds_longitude_end_point_decimal,ds_latitude_end_point_decimal,ds_dpc_id,ds_altitude,ds_dpr_id,ds_dpr_other,matrix_id,matrix_other,type_sampling_id,type_sampling_other,passive_sampler_id,passive_sampler_other,sampler_type_id,sampler_type_other,sampler_mass,sampler_surface_area,date_sampling_start_day,date_sampling_start_month,date_sampling_start_year,exposure_time_days,exposure_time_hours,date_of_analysis,time_of_analysis,name,basin_name_id,basin_name_other,dts_id,dts_other,dtm_id,dtm_other,dic_id,concentration_value,unit,title_of_project,ph,temperature,spm_conc,salinity,doc,hardness,o2_1,o2_2,bod5,h2s,p_po4,n_no2,tss,p_total,n_no3,n_total,remark_1,remark_2,am_id,org_id,orig_compound,orig_cas_no,p_determinand_id,p_a_exposure_time,p_a_cruise_dates,p_a_river_km,p_a_sampler_sheets_disks_nr,p_a_sample_code
947,3875,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,713,2,0,"",0,"","","","",""
948,9551,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,714,2,0,"",0,"","","","",""
949,1391,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,619,2,0,"",0,"","","","",""
950,10386,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,715,2,0,"",0,"","","","",""
951,1296,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.019,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
952,4570,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,716,2,0,"",0,"","","","",""
953,5128,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,644,2,0,"",0,"","","","",""
954,5383,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,607,2,0,"",0,"","","","",""
955,10737,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,717,2,0,"",0,"","","","",""
956,1137,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,640,2,0,"",0,"","","","",""
957,6126,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,718,2,0,"",0,"","","","",""
958,7681,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,719,2,0,"",0,"","","","",""
959,10134,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,720,2,0,"",0,"","","","",""
960,14950,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,629,2,0,"",0,"","","","",""
961,8442,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,636,2,0,"",0,"","","","",""
962,365,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,663,2,0,"",0,"","","","",""
963,366,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.00241272,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
964,367,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.000983063,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
965,10279,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.00195931,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
966,9389,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.00916855,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
967,368,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,721,2,0,"",0,"","","","",""
968,10280,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.0142327,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
969,431,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,679,2,0,"",0,"","","","",""
970,432,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,648,2,0,"",0,"","","","",""
971,429,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,722,2,0,"",0,"","","","",""
972,430,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,646,2,0,"",0,"","","","",""
973,621,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.00082,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
974,32,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.11,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
975,9054,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.18,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
976,204,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.28,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
977,219,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.0099,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
978,9929,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.053,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
979,273,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,1.8,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
980,207,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.73,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
981,35,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.34,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
982,98550,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.18,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
983,8833,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,723,2,0,"",0,"","","","",""
984,6177,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.18,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
985,8463,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.21,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
986,38,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.0014,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
987,10427,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.0049,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
988,212,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,1.3,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
989,68380,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.08,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
990,10439,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.068,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
991,3733,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.0048,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
992,203,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,1.2,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
993,285,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.0007,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
994,10515,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,1.9,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
995,1144,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.00027,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
996,4860,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.1,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
997,10402,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.00076,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
998,387,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.99,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
999,2516,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.0055,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1000,622,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.012,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1001,98786,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,2.2,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1002,314,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.42,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1003,9441,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.11,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1004,99991,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.18,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1005,48,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.015,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1006,330,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.74,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1007,9478,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.002,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1008,7748,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,1.9,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1009,338,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.35,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1010,211,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.57,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1011,341,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,5,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1012,31,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.37,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1013,313,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.049,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1014,80419,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,690,2,0,"",0,"","","","",""
1015,10276,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.000861183,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1016,369,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,724,2,0,"",0,"","","","",""
1017,9617,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,692,2,0,"",0,"","","","",""
1018,11418,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.00127361,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1019,11291,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,622,2,0,"",0,"","","","",""
1020,11273,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,718,2,0,"",0,"","","","",""
1021,11270,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,609,2,0,"",0,"","","","",""
1022,370,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_effluent_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,717,2,0,"",0,"","","","",""
1023,19227,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,621,2,0,"",0,"","","","",""
1024,502100,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,606,2,0,"",0,"","","","",""
1025,10261,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,623,2,0,"",0,"","","","",""
1026,10509,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,640,2,0,"",0,"","","","",""
1027,8943,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,640,2,0,"",0,"","","","",""
1028,8674,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,646,2,0,"",0,"","","","",""
1029,291,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.082,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
1030,10260,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,725,2,0,"",0,"","","","",""
1031,8199,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,607,2,0,"",0,"","","","",""
1032,1883,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,2,0,µg/sampler,,,,,,,,,,,,,,,,,,"",,712,2,0,"",0,"","","","",""
1033,10695,NO,,,,,,,,,,,,,,,0,,"VEAS, Slemmestad_control_2","",,,,,0,,0,,1,"",0,"",0,"",0,,"","",19,9,2016,"","",0000-00-00,00:00:00,,0,,,,,,1,0.002,µg/sampler,,,,,,,,,,,,,,,,,,"",,590,2,0,"",0,"","","","",""
